seed,config,model,dataset,tokens_trained,layer,expert,count
44,medium,deepseekv4,tiny_shakespeare,1638400,3,3,402
44,medium,deepseekv4,tiny_shakespeare,1638400,3,4,477
44,medium,deepseekv4,tiny_shakespeare,1638400,3,5,543
44,medium,deepseekv4,tiny_shakespeare,1638400,3,6,510
44,medium,deepseekv4,tiny_shakespeare,1638400,3,7,619
44,medium,deepseekv4,tiny_shakespeare,1638400,4,0,623
44,medium,deepseekv4,tiny_shakespeare,1638400,4,1,499
44,medium,deepseekv4,tiny_shakespeare,1638400,4,2,423
44,medium,deepseekv4,tiny_shakespeare,1638400,4,3,443
44,medium,deepseekv4,tiny_shakespeare,1638400,4,4,444
44,medium,deepseekv4,tiny_shakespeare,1638400,4,5,619
44,medium,deepseekv4,tiny_shakespeare,1638400,4,6,507
44,medium,deepseekv4,tiny_shakespeare,1638400,4,7,538
44,medium,deepseekv4,tiny_shakespeare,1638400,5,0,446
44,medium,deepseekv4,tiny_shakespeare,1638400,5,1,506
44,medium,deepseekv4,tiny_shakespeare,1638400,5,2,459
44,medium,deepseekv4,tiny_shakespeare,1638400,5,3,546
44,medium,deepseekv4,tiny_shakespeare,1638400,5,4,665
44,medium,deepseekv4,tiny_shakespeare,1638400,5,5,539
44,medium,deepseekv4,tiny_shakespeare,1638400,5,6,454
44,medium,deepseekv4,tiny_shakespeare,1638400,5,7,481
44,medium,deepseekv4,tiny_shakespeare,1843200,0,0,360
44,medium,deepseekv4,tiny_shakespeare,1843200,0,1,251
44,medium,deepseekv4,tiny_shakespeare,1843200,0,2,371
44,medium,deepseekv4,tiny_shakespeare,1843200,0,3,879
44,medium,deepseekv4,tiny_shakespeare,1843200,0,4,394
44,medium,deepseekv4,tiny_shakespeare,1843200,0,5,697
44,medium,deepseekv4,tiny_shakespeare,1843200,0,6,296
44,medium,deepseekv4,tiny_shakespeare,1843200,0,7,848
44,medium,deepseekv4,tiny_shakespeare,1843200,1,0,365
44,medium,deepseekv4,tiny_shakespeare,1843200,1,1,397
44,medium,deepseekv4,tiny_shakespeare,1843200,1,2,955
44,medium,deepseekv4,tiny_shakespeare,1843200,1,3,496
44,medium,deepseekv4,tiny_shakespeare,1843200,1,4,663
44,medium,deepseekv4,tiny_shakespeare,1843200,1,5,284
44,medium,deepseekv4,tiny_shakespeare,1843200,1,6,529
44,medium,deepseekv4,tiny_shakespeare,1843200,1,7,407
44,medium,deepseekv4,tiny_shakespeare,1843200,2,0,557
44,medium,deepseekv4,tiny_shakespeare,1843200,2,1,482
44,medium,deepseekv4,tiny_shakespeare,1843200,2,2,499
44,medium,deepseekv4,tiny_shakespeare,1843200,2,3,524
44,medium,deepseekv4,tiny_shakespeare,1843200,2,4,480
44,medium,deepseekv4,tiny_shakespeare,1843200,2,5,498
44,medium,deepseekv4,tiny_shakespeare,1843200,2,6,527
44,medium,deepseekv4,tiny_shakespeare,1843200,2,7,529
44,medium,deepseekv4,tiny_shakespeare,1843200,3,0,492
44,medium,deepseekv4,tiny_shakespeare,1843200,3,1,506
44,medium,deepseekv4,tiny_shakespeare,1843200,3,2,544
44,medium,deepseekv4,tiny_shakespeare,1843200,3,3,549
44,medium,deepseekv4,tiny_shakespeare,1843200,3,4,501
44,medium,deepseekv4,tiny_shakespeare,1843200,3,5,447
44,medium,deepseekv4,tiny_shakespeare,1843200,3,6,507
44,medium,deepseekv4,tiny_shakespeare,1843200,3,7,550
44,medium,deepseekv4,tiny_shakespeare,1843200,4,0,562
44,medium,deepseekv4,tiny_shakespeare,1843200,4,1,553
44,medium,deepseekv4,tiny_shakespeare,1843200,4,2,534
44,medium,deepseekv4,tiny_shakespeare,1843200,4,3,540
44,medium,deepseekv4,tiny_shakespeare,1843200,4,4,478
44,medium,deepseekv4,tiny_shakespeare,1843200,4,5,502
44,medium,deepseekv4,tiny_shakespeare,1843200,4,6,432
44,medium,deepseekv4,tiny_shakespeare,1843200,4,7,495
44,medium,deepseekv4,tiny_shakespeare,1843200,5,0,496
44,medium,deepseekv4,tiny_shakespeare,1843200,5,1,531
44,medium,deepseekv4,tiny_shakespeare,1843200,5,2,630
44,medium,deepseekv4,tiny_shakespeare,1843200,5,3,477
44,medium,deepseekv4,tiny_shakespeare,1843200,5,4,462
44,medium,deepseekv4,tiny_shakespeare,1843200,5,5,484
44,medium,deepseekv4,tiny_shakespeare,1843200,5,6,547
44,medium,deepseekv4,tiny_shakespeare,1843200,5,7,469
44,medium,deepseekv4,tiny_shakespeare,2048000,0,0,390
44,medium,deepseekv4,tiny_shakespeare,2048000,0,1,242
44,medium,deepseekv4,tiny_shakespeare,2048000,0,2,346
44,medium,deepseekv4,tiny_shakespeare,2048000,0,3,881
44,medium,deepseekv4,tiny_shakespeare,2048000,0,4,376
44,medium,deepseekv4,tiny_shakespeare,2048000,0,5,712
44,medium,deepseekv4,tiny_shakespeare,2048000,0,6,284
44,medium,deepseekv4,tiny_shakespeare,2048000,0,7,865
44,medium,deepseekv4,tiny_shakespeare,2048000,1,0,368
44,medium,deepseekv4,tiny_shakespeare,2048000,1,1,390
44,medium,deepseekv4,tiny_shakespeare,2048000,1,2,910
44,medium,deepseekv4,tiny_shakespeare,2048000,1,3,514
44,medium,deepseekv4,tiny_shakespeare,2048000,1,4,614
44,medium,deepseekv4,tiny_shakespeare,2048000,1,5,283
44,medium,deepseekv4,tiny_shakespeare,2048000,1,6,568
44,medium,deepseekv4,tiny_shakespeare,2048000,1,7,449
44,medium,deepseekv4,tiny_shakespeare,2048000,2,0,520
44,medium,deepseekv4,tiny_shakespeare,2048000,2,1,548
44,medium,deepseekv4,tiny_shakespeare,2048000,2,2,488
44,medium,deepseekv4,tiny_shakespeare,2048000,2,3,520
44,medium,deepseekv4,tiny_shakespeare,2048000,2,4,482
44,medium,deepseekv4,tiny_shakespeare,2048000,2,5,497
44,medium,deepseekv4,tiny_shakespeare,2048000,2,6,532
44,medium,deepseekv4,tiny_shakespeare,2048000,2,7,509
44,medium,deepseekv4,tiny_shakespeare,2048000,3,0,465
44,medium,deepseekv4,tiny_shakespeare,2048000,3,1,448
44,medium,deepseekv4,tiny_shakespeare,2048000,3,2,507
44,medium,deepseekv4,tiny_shakespeare,2048000,3,3,542
44,medium,deepseekv4,tiny_shakespeare,2048000,3,4,491
44,medium,deepseekv4,tiny_shakespeare,2048000,3,5,580
44,medium,deepseekv4,tiny_shakespeare,2048000,3,6,561
44,medium,deepseekv4,tiny_shakespeare,2048000,3,7,502
44,medium,deepseekv4,tiny_shakespeare,2048000,4,0,501
44,medium,deepseekv4,tiny_shakespeare,2048000,4,1,444
44,medium,deepseekv4,tiny_shakespeare,2048000,4,2,495
44,medium,deepseekv4,tiny_shakespeare,2048000,4,3,464
44,medium,deepseekv4,tiny_shakespeare,2048000,4,4,586
44,medium,deepseekv4,tiny_shakespeare,2048000,4,5,554
44,medium,deepseekv4,tiny_shakespeare,2048000,4,6,534
44,medium,deepseekv4,tiny_shakespeare,2048000,4,7,518
44,medium,deepseekv4,tiny_shakespeare,2048000,5,0,525
44,medium,deepseekv4,tiny_shakespeare,2048000,5,1,556
44,medium,deepseekv4,tiny_shakespeare,2048000,5,2,435
44,medium,deepseekv4,tiny_shakespeare,2048000,5,3,506
44,medium,deepseekv4,tiny_shakespeare,2048000,5,4,442
44,medium,deepseekv4,tiny_shakespeare,2048000,5,5,523
44,medium,deepseekv4,tiny_shakespeare,2048000,5,6,561
44,medium,deepseekv4,tiny_shakespeare,2048000,5,7,548
42,medium,deepseekv4,wikitext2,204800,0,0,327
42,medium,deepseekv4,wikitext2,204800,0,1,211
42,medium,deepseekv4,wikitext2,204800,0,2,342
42,medium,deepseekv4,wikitext2,204800,0,3,972
42,medium,deepseekv4,wikitext2,204800,0,4,389
42,medium,deepseekv4,wikitext2,204800,0,5,696
42,medium,deepseekv4,wikitext2,204800,0,6,231
42,medium,deepseekv4,wikitext2,204800,0,7,928
42,medium,deepseekv4,wikitext2,204800,1,0,330
42,medium,deepseekv4,wikitext2,204800,1,1,376
42,medium,deepseekv4,wikitext2,204800,1,2,1045
42,medium,deepseekv4,wikitext2,204800,1,3,610
42,medium,deepseekv4,wikitext2,204800,1,4,605
42,medium,deepseekv4,wikitext2,204800,1,5,263
42,medium,deepseekv4,wikitext2,204800,1,6,483
42,medium,deepseekv4,wikitext2,204800,1,7,384
42,medium,deepseekv4,wikitext2,204800,2,0,446
42,medium,deepseekv4,wikitext2,204800,2,1,582
42,medium,deepseekv4,wikitext2,204800,2,2,438
42,medium,deepseekv4,wikitext2,204800,2,3,600
42,medium,deepseekv4,wikitext2,204800,2,4,510
42,medium,deepseekv4,wikitext2,204800,2,5,509
42,medium,deepseekv4,wikitext2,204800,2,6,601
42,medium,deepseekv4,wikitext2,204800,2,7,410
42,medium,deepseekv4,wikitext2,204800,3,0,442
42,medium,deepseekv4,wikitext2,204800,3,1,478
42,medium,deepseekv4,wikitext2,204800,3,2,469
42,medium,deepseekv4,wikitext2,204800,3,3,506
42,medium,deepseekv4,wikitext2,204800,3,4,578
42,medium,deepseekv4,wikitext2,204800,3,5,592
42,medium,deepseekv4,wikitext2,204800,3,6,483
42,medium,deepseekv4,wikitext2,204800,3,7,548
42,medium,deepseekv4,wikitext2,204800,4,0,617
42,medium,deepseekv4,wikitext2,204800,4,1,429
42,medium,deepseekv4,wikitext2,204800,4,2,352
42,medium,deepseekv4,wikitext2,204800,4,3,664
42,medium,deepseekv4,wikitext2,204800,4,4,660
42,medium,deepseekv4,wikitext2,204800,4,5,505
42,medium,deepseekv4,wikitext2,204800,4,6,449
42,medium,deepseekv4,wikitext2,204800,4,7,420
42,medium,deepseekv4,wikitext2,204800,5,0,648
42,medium,deepseekv4,wikitext2,204800,5,1,433
42,medium,deepseekv4,wikitext2,204800,5,2,640
42,medium,deepseekv4,wikitext2,204800,5,3,640
42,medium,deepseekv4,wikitext2,204800,5,4,349
42,medium,deepseekv4,wikitext2,204800,5,5,414
42,medium,deepseekv4,wikitext2,204800,5,6,659
42,medium,deepseekv4,wikitext2,204800,5,7,313
42,medium,deepseekv4,wikitext2,409600,0,0,337
42,medium,deepseekv4,wikitext2,409600,0,1,226
42,medium,deepseekv4,wikitext2,409600,0,2,361
42,medium,deepseekv4,wikitext2,409600,0,3,981
42,medium,deepseekv4,wikitext2,409600,0,4,381
42,medium,deepseekv4,wikitext2,409600,0,5,670
42,medium,deepseekv4,wikitext2,409600,0,6,245
42,medium,deepseekv4,wikitext2,409600,0,7,895
42,medium,deepseekv4,wikitext2,409600,1,0,325
42,medium,deepseekv4,wikitext2,409600,1,1,409
42,medium,deepseekv4,wikitext2,409600,1,2,1018
42,medium,deepseekv4,wikitext2,409600,1,3,592
42,medium,deepseekv4,wikitext2,409600,1,4,594
42,medium,deepseekv4,wikitext2,409600,1,5,262
42,medium,deepseekv4,wikitext2,409600,1,6,481
42,medium,deepseekv4,wikitext2,409600,1,7,415
42,medium,deepseekv4,wikitext2,409600,2,0,610
42,medium,deepseekv4,wikitext2,409600,2,1,566
42,medium,deepseekv4,wikitext2,409600,2,2,558
42,medium,deepseekv4,wikitext2,409600,2,3,385
42,medium,deepseekv4,wikitext2,409600,2,4,552
42,medium,deepseekv4,wikitext2,409600,2,5,471
42,medium,deepseekv4,wikitext2,409600,2,6,539
42,medium,deepseekv4,wikitext2,409600,2,7,415
42,medium,deepseekv4,wikitext2,409600,3,0,343
42,medium,deepseekv4,wikitext2,409600,3,1,421
42,medium,deepseekv4,wikitext2,409600,3,2,550
42,medium,deepseekv4,wikitext2,409600,3,3,554
42,medium,deepseekv4,wikitext2,409600,3,4,538
42,medium,deepseekv4,wikitext2,409600,3,5,493
42,medium,deepseekv4,wikitext2,409600,3,6,591
42,medium,deepseekv4,wikitext2,409600,3,7,606
42,medium,deepseekv4,wikitext2,409600,4,0,531
42,medium,deepseekv4,wikitext2,409600,4,1,561
42,medium,deepseekv4,wikitext2,409600,4,2,591
42,medium,deepseekv4,wikitext2,409600,4,3,368
42,medium,deepseekv4,wikitext2,409600,4,4,504
42,medium,deepseekv4,wikitext2,409600,4,5,607
42,medium,deepseekv4,wikitext2,409600,4,6,492
42,medium,deepseekv4,wikitext2,409600,4,7,442
42,medium,deepseekv4,wikitext2,409600,5,0,544
42,medium,deepseekv4,wikitext2,409600,5,1,629
42,medium,deepseekv4,wikitext2,409600,5,2,393
42,medium,deepseekv4,wikitext2,409600,5,3,503
42,medium,deepseekv4,wikitext2,409600,5,4,471
42,medium,deepseekv4,wikitext2,409600,5,5,440
42,medium,deepseekv4,wikitext2,409600,5,6,488
42,medium,deepseekv4,wikitext2,409600,5,7,628
42,medium,deepseekv4,wikitext2,614400,0,0,327
42,medium,deepseekv4,wikitext2,614400,0,1,222
42,medium,deepseekv4,wikitext2,614400,0,2,375
42,medium,deepseekv4,wikitext2,614400,0,3,947
42,medium,deepseekv4,wikitext2,614400,0,4,425
42,medium,deepseekv4,wikitext2,614400,0,5,646
42,medium,deepseekv4,wikitext2,614400,0,6,265
42,medium,deepseekv4,wikitext2,614400,0,7,889
42,medium,deepseekv4,wikitext2,614400,1,0,350
42,medium,deepseekv4,wikitext2,614400,1,1,421
42,medium,deepseekv4,wikitext2,614400,1,2,1055
42,medium,deepseekv4,wikitext2,614400,1,3,599
42,medium,deepseekv4,wikitext2,614400,1,4,609
42,medium,deepseekv4,wikitext2,614400,1,5,270
42,medium,deepseekv4,wikitext2,614400,1,6,425
42,medium,deepseekv4,wikitext2,614400,1,7,367
42,medium,deepseekv4,wikitext2,614400,2,0,433
42,medium,deepseekv4,wikitext2,614400,2,1,475
42,medium,deepseekv4,wikitext2,614400,2,2,479
42,medium,deepseekv4,wikitext2,614400,2,3,555
42,medium,deepseekv4,wikitext2,614400,2,4,452
42,medium,deepseekv4,wikitext2,614400,2,5,508
42,medium,deepseekv4,wikitext2,614400,2,6,647
42,medium,deepseekv4,wikitext2,614400,2,7,547
42,medium,deepseekv4,wikitext2,614400,3,0,463
42,medium,deepseekv4,wikitext2,614400,3,1,441
42,medium,deepseekv4,wikitext2,614400,3,2,578
42,medium,deepseekv4,wikitext2,614400,3,3,524
42,medium,deepseekv4,wikitext2,614400,3,4,447
42,medium,deepseekv4,wikitext2,614400,3,5,520
42,medium,deepseekv4,wikitext2,614400,3,6,522
42,medium,deepseekv4,wikitext2,614400,3,7,601
42,medium,deepseekv4,wikitext2,614400,4,0,523
42,medium,deepseekv4,wikitext2,614400,4,1,441
42,medium,deepseekv4,wikitext2,614400,4,2,481
42,medium,deepseekv4,wikitext2,614400,4,3,498
42,medium,deepseekv4,wikitext2,614400,4,4,600
42,medium,deepseekv4,wikitext2,614400,4,5,616
42,medium,deepseekv4,wikitext2,614400,4,6,421
42,medium,deepseekv4,wikitext2,614400,4,7,516
42,medium,deepseekv4,wikitext2,614400,5,0,538
42,medium,deepseekv4,wikitext2,614400,5,1,640
42,medium,deepseekv4,wikitext2,614400,5,2,353
42,medium,deepseekv4,wikitext2,614400,5,3,823
42,medium,deepseekv4,wikitext2,614400,5,4,316
42,medium,deepseekv4,wikitext2,614400,5,5,473
42,medium,deepseekv4,wikitext2,614400,5,6,625
42,medium,deepseekv4,wikitext2,614400,5,7,328
42,medium,deepseekv4,wikitext2,819200,0,0,320
42,medium,deepseekv4,wikitext2,819200,0,1,220
42,medium,deepseekv4,wikitext2,819200,0,2,391
42,medium,deepseekv4,wikitext2,819200,0,3,937
42,medium,deepseekv4,wikitext2,819200,0,4,396
42,medium,deepseekv4,wikitext2,819200,0,5,614
42,medium,deepseekv4,wikitext2,819200,0,6,268
42,medium,deepseekv4,wikitext2,819200,0,7,950
42,medium,deepseekv4,wikitext2,819200,1,0,319
42,medium,deepseekv4,wikitext2,819200,1,1,396
42,medium,deepseekv4,wikitext2,819200,1,2,1072
42,medium,deepseekv4,wikitext2,819200,1,3,615
42,medium,deepseekv4,wikitext2,819200,1,4,619
42,medium,deepseekv4,wikitext2,819200,1,5,264
42,medium,deepseekv4,wikitext2,819200,1,6,453
42,medium,deepseekv4,wikitext2,819200,1,7,358
42,medium,deepseekv4,wikitext2,819200,2,0,373
42,medium,deepseekv4,wikitext2,819200,2,1,572
42,medium,deepseekv4,wikitext2,819200,2,2,475
42,medium,deepseekv4,wikitext2,819200,2,3,510
42,medium,deepseekv4,wikitext2,819200,2,4,500
42,medium,deepseekv4,wikitext2,819200,2,5,492
42,medium,deepseekv4,wikitext2,819200,2,6,650
42,medium,deepseekv4,wikitext2,819200,2,7,524
42,medium,deepseekv4,wikitext2,819200,3,0,453
42,medium,deepseekv4,wikitext2,819200,3,1,506
42,medium,deepseekv4,wikitext2,819200,3,2,587
42,medium,deepseekv4,wikitext2,819200,3,3,517
42,medium,deepseekv4,wikitext2,819200,3,4,473
42,medium,deepseekv4,wikitext2,819200,3,5,473
42,medium,deepseekv4,wikitext2,819200,3,6,544
42,medium,deepseekv4,wikitext2,819200,3,7,543
42,medium,deepseekv4,wikitext2,819200,4,0,519
42,medium,deepseekv4,wikitext2,819200,4,1,433
42,medium,deepseekv4,wikitext2,819200,4,2,570
42,medium,deepseekv4,wikitext2,819200,4,3,607
42,medium,deepseekv4,wikitext2,819200,4,4,615
42,medium,deepseekv4,wikitext2,819200,4,5,504
42,medium,deepseekv4,wikitext2,819200,4,6,359
42,medium,deepseekv4,wikitext2,819200,4,7,489
42,medium,deepseekv4,wikitext2,819200,5,0,496
42,medium,deepseekv4,wikitext2,819200,5,1,525
42,medium,deepseekv4,wikitext2,819200,5,2,592
42,medium,deepseekv4,wikitext2,819200,5,3,467
42,medium,deepseekv4,wikitext2,819200,5,4,492
42,medium,deepseekv4,wikitext2,819200,5,5,559
42,medium,deepseekv4,wikitext2,819200,5,6,489
42,medium,deepseekv4,wikitext2,819200,5,7,476
42,medium,deepseekv4,wikitext2,1024000,0,0,343
42,medium,deepseekv4,wikitext2,1024000,0,1,226
42,medium,deepseekv4,wikitext2,1024000,0,2,384
42,medium,deepseekv4,wikitext2,1024000,0,3,975
42,medium,deepseekv4,wikitext2,1024000,0,4,408
42,medium,deepseekv4,wikitext2,1024000,0,5,633
42,medium,deepseekv4,wikitext2,1024000,0,6,250
42,medium,deepseekv4,wikitext2,1024000,0,7,877
42,medium,deepseekv4,wikitext2,1024000,1,0,330
42,medium,deepseekv4,wikitext2,1024000,1,1,391
42,medium,deepseekv4,wikitext2,1024000,1,2,1084
42,medium,deepseekv4,wikitext2,1024000,1,3,633
42,medium,deepseekv4,wikitext2,1024000,1,4,588
42,medium,deepseekv4,wikitext2,1024000,1,5,283
42,medium,deepseekv4,wikitext2,1024000,1,6,440
42,medium,deepseekv4,wikitext2,1024000,1,7,347
42,medium,deepseekv4,wikitext2,1024000,2,0,414
42,medium,deepseekv4,wikitext2,1024000,2,1,512
42,medium,deepseekv4,wikitext2,1024000,2,2,577
42,medium,deepseekv4,wikitext2,1024000,2,3,585
42,medium,deepseekv4,wikitext2,1024000,2,4,532
42,medium,deepseekv4,wikitext2,1024000,2,5,497
42,medium,deepseekv4,wikitext2,1024000,2,6,484
42,medium,deepseekv4,wikitext2,1024000,2,7,495
42,medium,deepseekv4,wikitext2,1024000,3,0,469
42,medium,deepseekv4,wikitext2,1024000,3,1,458
42,medium,deepseekv4,wikitext2,1024000,3,2,471
42,medium,deepseekv4,wikitext2,1024000,3,3,493
42,medium,deepseekv4,wikitext2,1024000,3,4,543
42,medium,deepseekv4,wikitext2,1024000,3,5,593
42,medium,deepseekv4,wikitext2,1024000,3,6,550
42,medium,deepseekv4,wikitext2,1024000,3,7,519
42,medium,deepseekv4,wikitext2,1024000,4,0,479
42,medium,deepseekv4,wikitext2,1024000,4,1,510
42,medium,deepseekv4,wikitext2,1024000,4,2,460
42,medium,deepseekv4,wikitext2,1024000,4,3,509
42,medium,deepseekv4,wikitext2,1024000,4,4,646
42,medium,deepseekv4,wikitext2,1024000,4,5,502
42,medium,deepseekv4,wikitext2,1024000,4,6,455
42,medium,deepseekv4,wikitext2,1024000,4,7,535
42,medium,deepseekv4,wikitext2,1024000,5,0,459
42,medium,deepseekv4,wikitext2,1024000,5,1,525
42,medium,deepseekv4,wikitext2,1024000,5,2,498
42,medium,deepseekv4,wikitext2,1024000,5,3,759
42,medium,deepseekv4,wikitext2,1024000,5,4,509
42,medium,deepseekv4,wikitext2,1024000,5,5,412
42,medium,deepseekv4,wikitext2,1024000,5,6,471
42,medium,deepseekv4,wikitext2,1024000,5,7,463
42,medium,deepseekv4,wikitext2,1228800,0,0,336
42,medium,deepseekv4,wikitext2,1228800,0,1,238
42,medium,deepseekv4,wikitext2,1228800,0,2,383
42,medium,deepseekv4,wikitext2,1228800,0,3,947
42,medium,deepseekv4,wikitext2,1228800,0,4,397
42,medium,deepseekv4,wikitext2,1228800,0,5,658
42,medium,deepseekv4,wikitext2,1228800,0,6,243
42,medium,deepseekv4,wikitext2,1228800,0,7,894
42,medium,deepseekv4,wikitext2,1228800,1,0,308
42,medium,deepseekv4,wikitext2,1228800,1,1,401
42,medium,deepseekv4,wikitext2,1228800,1,2,1051
42,medium,deepseekv4,wikitext2,1228800,1,3,610
42,medium,deepseekv4,wikitext2,1228800,1,4,587
42,medium,deepseekv4,wikitext2,1228800,1,5,257
42,medium,deepseekv4,wikitext2,1228800,1,6,483
42,medium,deepseekv4,wikitext2,1228800,1,7,399
42,medium,deepseekv4,wikitext2,1228800,2,0,344
42,medium,deepseekv4,wikitext2,1228800,2,1,482
42,medium,deepseekv4,wikitext2,1228800,2,2,566
42,medium,deepseekv4,wikitext2,1228800,2,3,457
42,medium,deepseekv4,wikitext2,1228800,2,4,598
42,medium,deepseekv4,wikitext2,1228800,2,5,553
42,medium,deepseekv4,wikitext2,1228800,2,6,453
42,medium,deepseekv4,wikitext2,1228800,2,7,643
42,medium,deepseekv4,wikitext2,1228800,3,0,443
42,medium,deepseekv4,wikitext2,1228800,3,1,561
42,medium,deepseekv4,wikitext2,1228800,3,2,476
42,medium,deepseekv4,wikitext2,1228800,3,3,475
42,medium,deepseekv4,wikitext2,1228800,3,4,541
42,medium,deepseekv4,wikitext2,1228800,3,5,581
42,medium,deepseekv4,wikitext2,1228800,3,6,611
42,medium,deepseekv4,wikitext2,1228800,3,7,408
42,medium,deepseekv4,wikitext2,1228800,4,0,574
42,medium,deepseekv4,wikitext2,1228800,4,1,512
42,medium,deepseekv4,wikitext2,1228800,4,2,522
42,medium,deepseekv4,wikitext2,1228800,4,3,498
42,medium,deepseekv4,wikitext2,1228800,4,4,596
42,medium,deepseekv4,wikitext2,1228800,4,5,469
42,medium,deepseekv4,wikitext2,1228800,4,6,440
42,medium,deepseekv4,wikitext2,1228800,4,7,485
42,medium,deepseekv4,wikitext2,1228800,5,0,458
42,medium,deepseekv4,wikitext2,1228800,5,1,476
42,medium,deepseekv4,wikitext2,1228800,5,2,451
42,medium,deepseekv4,wikitext2,1228800,5,3,579
42,medium,deepseekv4,wikitext2,1228800,5,4,596
42,medium,deepseekv4,wikitext2,1228800,5,5,506
42,medium,deepseekv4,wikitext2,1228800,5,6,548
42,medium,deepseekv4,wikitext2,1228800,5,7,482
42,medium,deepseekv4,wikitext2,1433600,0,0,350
42,medium,deepseekv4,wikitext2,1433600,0,1,233
42,medium,deepseekv4,wikitext2,1433600,0,2,374
42,medium,deepseekv4,wikitext2,1433600,0,3,924
42,medium,deepseekv4,wikitext2,1433600,0,4,407
42,medium,deepseekv4,wikitext2,1433600,0,5,685
42,medium,deepseekv4,wikitext2,1433600,0,6,236
42,medium,deepseekv4,wikitext2,1433600,0,7,887
42,medium,deepseekv4,wikitext2,1433600,1,0,320
42,medium,deepseekv4,wikitext2,1433600,1,1,346
42,medium,deepseekv4,wikitext2,1433600,1,2,1073
42,medium,deepseekv4,wikitext2,1433600,1,3,589
42,medium,deepseekv4,wikitext2,1433600,1,4,597
42,medium,deepseekv4,wikitext2,1433600,1,5,246
42,medium,deepseekv4,wikitext2,1433600,1,6,508
42,medium,deepseekv4,wikitext2,1433600,1,7,417
42,medium,deepseekv4,wikitext2,1433600,2,0,435
42,medium,deepseekv4,wikitext2,1433600,2,1,475
42,medium,deepseekv4,wikitext2,1433600,2,2,511
42,medium,deepseekv4,wikitext2,1433600,2,3,455
42,medium,deepseekv4,wikitext2,1433600,2,4,565
42,medium,deepseekv4,wikitext2,1433600,2,5,530
42,medium,deepseekv4,wikitext2,1433600,2,6,574
42,medium,deepseekv4,wikitext2,1433600,2,7,551
42,medium,deepseekv4,wikitext2,1433600,3,0,530
42,medium,deepseekv4,wikitext2,1433600,3,1,509
42,medium,deepseekv4,wikitext2,1433600,3,2,465
42,medium,deepseekv4,wikitext2,1433600,3,3,460
42,medium,deepseekv4,wikitext2,1433600,3,4,587
42,medium,deepseekv4,wikitext2,1433600,3,5,523
42,medium,deepseekv4,wikitext2,1433600,3,6,515
42,medium,deepseekv4,wikitext2,1433600,3,7,507
42,medium,deepseekv4,wikitext2,1433600,4,0,493
42,medium,deepseekv4,wikitext2,1433600,4,1,506
42,medium,deepseekv4,wikitext2,1433600,4,2,437
42,medium,deepseekv4,wikitext2,1433600,4,3,534
42,medium,deepseekv4,wikitext2,1433600,4,4,541
42,medium,deepseekv4,wikitext2,1433600,4,5,545
42,medium,deepseekv4,wikitext2,1433600,4,6,547
42,medium,deepseekv4,wikitext2,1433600,4,7,493
42,medium,deepseekv4,wikitext2,1433600,5,0,522
42,medium,deepseekv4,wikitext2,1433600,5,1,517
42,medium,deepseekv4,wikitext2,1433600,5,2,509
42,medium,deepseekv4,wikitext2,1433600,5,3,398
42,medium,deepseekv4,wikitext2,1433600,5,4,676
42,medium,deepseekv4,wikitext2,1433600,5,5,496
42,medium,deepseekv4,wikitext2,1433600,5,6,449
42,medium,deepseekv4,wikitext2,1433600,5,7,529
42,medium,deepseekv4,wikitext2,1638400,0,0,332
42,medium,deepseekv4,wikitext2,1638400,0,1,234
42,medium,deepseekv4,wikitext2,1638400,0,2,351
42,medium,deepseekv4,wikitext2,1638400,0,3,981
42,medium,deepseekv4,wikitext2,1638400,0,4,388
42,medium,deepseekv4,wikitext2,1638400,0,5,698
42,medium,deepseekv4,wikitext2,1638400,0,6,206
42,medium,deepseekv4,wikitext2,1638400,0,7,906
42,medium,deepseekv4,wikitext2,1638400,1,0,358
42,medium,deepseekv4,wikitext2,1638400,1,1,397
42,medium,deepseekv4,wikitext2,1638400,1,2,1046
42,medium,deepseekv4,wikitext2,1638400,1,3,607
42,medium,deepseekv4,wikitext2,1638400,1,4,625
42,medium,deepseekv4,wikitext2,1638400,1,5,252
42,medium,deepseekv4,wikitext2,1638400,1,6,436
42,medium,deepseekv4,wikitext2,1638400,1,7,375
42,medium,deepseekv4,wikitext2,1638400,2,0,496
42,medium,deepseekv4,wikitext2,1638400,2,1,547
42,medium,deepseekv4,wikitext2,1638400,2,2,503
42,medium,deepseekv4,wikitext2,1638400,2,3,480
42,medium,deepseekv4,wikitext2,1638400,2,4,576
42,medium,deepseekv4,wikitext2,1638400,2,5,545
42,medium,deepseekv4,wikitext2,1638400,2,6,480
42,medium,deepseekv4,wikitext2,1638400,2,7,469
42,medium,deepseekv4,wikitext2,1638400,3,0,575
42,medium,deepseekv4,wikitext2,1638400,3,1,576
42,medium,deepseekv4,wikitext2,1638400,3,2,553
42,medium,deepseekv4,wikitext2,1638400,3,3,517
42,medium,deepseekv4,wikitext2,1638400,3,4,460
42,medium,deepseekv4,wikitext2,1638400,3,5,439
42,medium,deepseekv4,wikitext2,1638400,3,6,467
42,medium,deepseekv4,wikitext2,1638400,3,7,509
42,medium,deepseekv4,wikitext2,1638400,4,0,550
42,medium,deepseekv4,wikitext2,1638400,4,1,463
42,medium,deepseekv4,wikitext2,1638400,4,2,538
