seed,config,model,dataset,tokens_trained,layer,expert,count
44,small,deepseekv4_no_hash,wikitext2,35840,1,0,195
44,small,deepseekv4_no_hash,wikitext2,35840,1,1,349
44,small,deepseekv4_no_hash,wikitext2,35840,1,2,181
44,small,deepseekv4_no_hash,wikitext2,35840,1,3,299
44,small,deepseekv4_no_hash,wikitext2,40960,0,0,249
44,small,deepseekv4_no_hash,wikitext2,40960,0,1,266
44,small,deepseekv4_no_hash,wikitext2,40960,0,2,257
44,small,deepseekv4_no_hash,wikitext2,40960,0,3,252
44,small,deepseekv4_no_hash,wikitext2,40960,1,0,305
44,small,deepseekv4_no_hash,wikitext2,40960,1,1,275
44,small,deepseekv4_no_hash,wikitext2,40960,1,2,112
44,small,deepseekv4_no_hash,wikitext2,40960,1,3,332
44,small,deepseekv4_no_hash,wikitext2,46080,0,0,259
44,small,deepseekv4_no_hash,wikitext2,46080,0,1,269
44,small,deepseekv4_no_hash,wikitext2,46080,0,2,236
44,small,deepseekv4_no_hash,wikitext2,46080,0,3,260
44,small,deepseekv4_no_hash,wikitext2,46080,1,0,169
44,small,deepseekv4_no_hash,wikitext2,46080,1,1,334
44,small,deepseekv4_no_hash,wikitext2,46080,1,2,281
44,small,deepseekv4_no_hash,wikitext2,46080,1,3,240
44,small,deepseekv4_no_hash,wikitext2,51200,0,0,263
44,small,deepseekv4_no_hash,wikitext2,51200,0,1,277
44,small,deepseekv4_no_hash,wikitext2,51200,0,2,231
44,small,deepseekv4_no_hash,wikitext2,51200,0,3,253
44,small,deepseekv4_no_hash,wikitext2,51200,1,0,264
44,small,deepseekv4_no_hash,wikitext2,51200,1,1,252
44,small,deepseekv4_no_hash,wikitext2,51200,1,2,246
44,small,deepseekv4_no_hash,wikitext2,51200,1,3,262
44,small,deepseekv4_no_shared,wikitext2,5120,0,0,278
44,small,deepseekv4_no_shared,wikitext2,5120,0,1,257
44,small,deepseekv4_no_shared,wikitext2,5120,0,2,200
44,small,deepseekv4_no_shared,wikitext2,5120,0,3,289
44,small,deepseekv4_no_shared,wikitext2,5120,1,0,366
44,small,deepseekv4_no_shared,wikitext2,5120,1,1,251
44,small,deepseekv4_no_shared,wikitext2,5120,1,2,166
44,small,deepseekv4_no_shared,wikitext2,5120,1,3,241
44,small,deepseekv4_no_shared,wikitext2,10240,0,0,285
44,small,deepseekv4_no_shared,wikitext2,10240,0,1,257
44,small,deepseekv4_no_shared,wikitext2,10240,0,2,195
44,small,deepseekv4_no_shared,wikitext2,10240,0,3,287
44,small,deepseekv4_no_shared,wikitext2,10240,1,0,177
44,small,deepseekv4_no_shared,wikitext2,10240,1,1,253
44,small,deepseekv4_no_shared,wikitext2,10240,1,2,161
44,small,deepseekv4_no_shared,wikitext2,10240,1,3,433
44,small,deepseekv4_no_shared,wikitext2,15360,0,0,267
44,small,deepseekv4_no_shared,wikitext2,15360,0,1,255
44,small,deepseekv4_no_shared,wikitext2,15360,0,2,207
44,small,deepseekv4_no_shared,wikitext2,15360,0,3,295
44,small,deepseekv4_no_shared,wikitext2,15360,1,0,167
44,small,deepseekv4_no_shared,wikitext2,15360,1,1,295
44,small,deepseekv4_no_shared,wikitext2,15360,1,2,67
44,small,deepseekv4_no_shared,wikitext2,15360,1,3,495
44,small,deepseekv4_no_shared,wikitext2,20480,0,0,277
44,small,deepseekv4_no_shared,wikitext2,20480,0,1,255
44,small,deepseekv4_no_shared,wikitext2,20480,0,2,199
44,small,deepseekv4_no_shared,wikitext2,20480,0,3,293
44,small,deepseekv4_no_shared,wikitext2,20480,1,0,182
44,small,deepseekv4_no_shared,wikitext2,20480,1,1,277
44,small,deepseekv4_no_shared,wikitext2,20480,1,2,80
44,small,deepseekv4_no_shared,wikitext2,20480,1,3,485
44,small,deepseekv4_no_shared,wikitext2,25600,0,0,269
44,small,deepseekv4_no_shared,wikitext2,25600,0,1,254
44,small,deepseekv4_no_shared,wikitext2,25600,0,2,208
44,small,deepseekv4_no_shared,wikitext2,25600,0,3,293
44,small,deepseekv4_no_shared,wikitext2,25600,1,0,272
44,small,deepseekv4_no_shared,wikitext2,25600,1,1,239
44,small,deepseekv4_no_shared,wikitext2,25600,1,2,131
44,small,deepseekv4_no_shared,wikitext2,25600,1,3,382
44,small,deepseekv4_no_shared,wikitext2,30720,0,0,297
44,small,deepseekv4_no_shared,wikitext2,30720,0,1,244
44,small,deepseekv4_no_shared,wikitext2,30720,0,2,205
44,small,deepseekv4_no_shared,wikitext2,30720,0,3,278
44,small,deepseekv4_no_shared,wikitext2,30720,1,0,176
44,small,deepseekv4_no_shared,wikitext2,30720,1,1,288
44,small,deepseekv4_no_shared,wikitext2,30720,1,2,241
44,small,deepseekv4_no_shared,wikitext2,30720,1,3,319
44,small,deepseekv4_no_shared,wikitext2,35840,0,0,285
44,small,deepseekv4_no_shared,wikitext2,35840,0,1,240
44,small,deepseekv4_no_shared,wikitext2,35840,0,2,207
44,small,deepseekv4_no_shared,wikitext2,35840,0,3,292
44,small,deepseekv4_no_shared,wikitext2,35840,1,0,183
44,small,deepseekv4_no_shared,wikitext2,35840,1,1,301
44,small,deepseekv4_no_shared,wikitext2,35840,1,2,299
44,small,deepseekv4_no_shared,wikitext2,35840,1,3,241
44,small,deepseekv4_no_shared,wikitext2,40960,0,0,257
44,small,deepseekv4_no_shared,wikitext2,40960,0,1,260
44,small,deepseekv4_no_shared,wikitext2,40960,0,2,206
44,small,deepseekv4_no_shared,wikitext2,40960,0,3,301
44,small,deepseekv4_no_shared,wikitext2,40960,1,0,191
44,small,deepseekv4_no_shared,wikitext2,40960,1,1,308
44,small,deepseekv4_no_shared,wikitext2,40960,1,2,309
44,small,deepseekv4_no_shared,wikitext2,40960,1,3,216
44,small,deepseekv4_no_shared,wikitext2,46080,0,0,261
44,small,deepseekv4_no_shared,wikitext2,46080,0,1,266
44,small,deepseekv4_no_shared,wikitext2,46080,0,2,194
44,small,deepseekv4_no_shared,wikitext2,46080,0,3,303
44,small,deepseekv4_no_shared,wikitext2,46080,1,0,301
44,small,deepseekv4_no_shared,wikitext2,46080,1,1,277
44,small,deepseekv4_no_shared,wikitext2,46080,1,2,312
44,small,deepseekv4_no_shared,wikitext2,46080,1,3,134
44,small,deepseekv4_no_shared,wikitext2,51200,0,0,273
44,small,deepseekv4_no_shared,wikitext2,51200,0,1,252
44,small,deepseekv4_no_shared,wikitext2,51200,0,2,201
44,small,deepseekv4_no_shared,wikitext2,51200,0,3,298
44,small,deepseekv4_no_shared,wikitext2,51200,1,0,280
44,small,deepseekv4_no_shared,wikitext2,51200,1,1,237
44,small,deepseekv4_no_shared,wikitext2,51200,1,2,305
44,small,deepseekv4_no_shared,wikitext2,51200,1,3,202
